StoreID,StoreCity,Year,WeekNum,YearWeek,TotalSales,WeekendSales,TotalProfit,Transactions,UnitsSold,AvgAOV,AvgDiscount,WeekendRatio
S007,Chennai,2024,14,2024-14,22453.760000000002,4837.63,1209.96,5,9,4490.752,17.662,0.21544854848363926
S007,Chennai,2024,15,2024-15,48443.53,28921.97,11326.550000000001,7,21,6920.504285714285,15.971428571428572,0.5970244117222672
S007,Chennai,2024,16,2024-16,56981.899999999994,20402.96,15133.85,7,18,8140.271428571427,17.98857142857143,0.3580603665374444
S007,Chennai,2024,17,2024-17,8240.98,0.0,897.12,3,4,2746.9933333333333,17.033333333333335,0.0
S007,Chennai,2024,18,2024-18,64179.93,24007.879999999997,11874.38,9,24,7131.1033333333335,15.835555555555556,0.3740714581645695
S007,Chennai,2024,19,2024-19,114418.47,22804.49,26330.829999999998,11,33,10401.67909090909,15.537272727272727,0.19930776910406162
S007,Chennai,2024,20,2024-20,84482.63,51714.67,13111.24,15,37,5632.175333333334,16.309333333333335,0.6121337605138476
S007,Chennai,2024,21,2024-21,75170.01,12828.43,9331.71,8,24,9396.25125,13.8425,0.17065888377559085
S007,Chennai,2024,22,2024-22,25251.72,2386.94,7124.51,6,16,4208.62,13.666666666666666,0.0945258382399298
S007,Chennai,2024,23,2024-23,52265.69,17258.05,6731.59,7,18,7466.527142857143,16.61,0.3301984533256903
S007,Chennai,2024,24,2024-24,45166.74,18419.72,11748.65,8,21,5645.8425,14.23,0.4078160168300834
S007,Chennai,2024,25,2024-25,64629.72,3422.0,9487.34,10,29,6462.972,16.724,0.05294777696700527
S007,Chennai,2024,26,2024-26,28669.010000000002,0.0,4398.75,7,16,4095.5728571428576,11.08,0.0
S007,Chennai,2024,27,2024-27,58191.33,11019.97,16591.39,7,16,8313.047142857144,15.889999999999999,0.18937477455834054
S007,Chennai,2024,28,2024-28,57058.46,1187.5,8784.55,9,25,6339.828888888889,12.68888888888889,0.020811988266069573
S007,Chennai,2024,29,2024-29,70747.55,10120.54,5651.27,8,30,8843.44375,19.015,0.14305145549209833
S007,Chennai,2024,30,2024-30,32983.39,32983.39,7352.49,4,11,8245.8475,12.6725,1.0
S007,Chennai,2024,31,2024-31,63014.56,21278.42,9160.69,11,32,5728.596363636363,16.11090909090909,0.337674658047283
S007,Chennai,2024,32,2024-32,89367.67,33421.32,17142.73,11,28,8124.333636363636,16.772727272727273,0.3739755103831173
S007,Chennai,2024,33,2024-33,106702.2,20213.5,24604.309999999998,12,33,8891.85,13.112499999999999,0.18943845581440683
S007,Chennai,2024,34,2024-34,72560.86,17430.64,3465.3900000000003,10,23,7256.086,16.61,0.24022096761256687
S007,Chennai,2024,35,2024-35,105734.6,7213.5,17972.670000000002,14,40,7552.471428571429,11.227857142857143,0.0682227009890802
S007,Chennai,2024,36,2024-36,87558.48999999999,0.0,14774.18,6,23,14593.081666666665,15.078333333333333,0.0
S007,Chennai,2024,37,2024-37,150337.35,14458.37,19068.12,16,54,9396.084375,17.525,0.09617284061479067
S007,Chennai,2024,38,2024-38,39691.33,23139.97,7388.6,5,12,7938.2660000000005,9.308000000000002,0.5829981005927491
S007,Chennai,2024,39,2024-39,45157.67,33587.770000000004,7338.700000000001,11,21,4105.242727272727,19.288181818181815,0.7437888181564728
S007,Chennai,2024,40,2024-40,86301.02,44169.95999999999,17102.37,13,33,6638.54,14.463846153846154,0.5118127224915765
S007,Chennai,2024,41,2024-41,74157.73999999999,20018.2,9548.51,8,23,9269.717499999999,20.21625,0.26994080456065683
S007,Chennai,2024,42,2024-42,22743.03,0.0,2752.6800000000003,3,8,7581.009999999999,20.81,0.0
S007,Chennai,2024,43,2024-43,56413.22,5447.79,9232.51,8,20,7051.6525,18.84,0.09656938568654652
S007,Chennai,2024,44,2024-44,74093.54000000001,16510.04,14018.12,14,33,5292.395714285715,13.427857142857144,0.22282698329705936
S007,Chennai,2024,45,2024-45,84577.29,19253.37,21851.68,12,29,7048.107499999999,12.399166666666666,0.22764231391192602
S007,Chennai,2024,46,2024-46,88834.24,40510.81,16644.51,10,29,8883.424,15.925,0.45602697788600427
S007,Chennai,2024,47,2024-47,88074.69,11374.43,17195.66,13,29,6774.976153846154,15.58,0.129145274312064
S007,Chennai,2024,48,2024-48,66465.70999999999,62763.21,14350.75,9,25,7385.078888888888,16.12777777777778,0.9442945843804272
S007,Chennai,2024,49,2024-49,69614.0,10632.39,11483.2,10,25,6961.4,18.832,0.15273350188180537
S007,Chennai,2024,50,2024-50,98336.78,57126.659999999996,16653.850000000002,11,33,8939.707272727273,14.345454545454546,0.5809287227017195
S007,Chennai,2024,51,2024-51,65465.58,26654.5,12110.65,11,28,5951.416363636364,17.60909090909091,0.40715288858664356
S007,Chennai,2024,52,2024-52,41907.56,2620.58,8491.03,5,13,8381.511999999999,10.648,0.06253239272341315
S007,Chennai,2025,1,2025-01,73406.69,4219.21,11763.41,7,24,10486.67,14.714285714285714,0.05747718634364252
S007,Chennai,2025,2,2025-02,54599.020000000004,32163.2,5362.780000000001,9,21,6066.557777777778,19.302222222222223,0.589080170303423
S007,Chennai,2025,3,2025-03,57355.56,33823.44,16260.36,6,19,9559.26,12.888333333333334,0.5897151034703524
S007,Chennai,2025,4,2025-04,39454.32,4813.68,9920.69,6,13,6575.72,11.729999999999999,0.12200641146520838
S007,Chennai,2025,5,2025-05,60071.65,1336.23,10100.56,8,22,7508.95625,11.4575,0.02224393703186112
S007,Chennai,2025,6,2025-06,60798.810000000005,7170.57,13764.300000000001,8,17,7599.851250000001,11.565,0.1179393149306705
S007,Chennai,2025,7,2025-07,30102.7,0.0,2909.96,6,12,5017.116666666667,14.698333333333332,0.0
S007,Chennai,2025,8,2025-08,58715.85,17961.84,10365.849999999999,11,23,5337.804545454545,16.60272727272727,0.3059112658677342
S007,Chennai,2025,9,2025-09,107948.32,23577.29,18587.38,15,45,7196.554666666667,16.547333333333334,0.2184127552888271
S007,Chennai,2025,10,2025-10,66701.31,19649.0,12672.75,6,21,11116.885,16.451666666666668,0.2945819205050096
S007,Chennai,2025,11,2025-11,64712.51,1201.81,11553.3,8,19,8089.06375,15.5525,0.018571525042066828
S007,Chennai,2025,12,2025-12,60319.909999999996,6835.07,9715.19,9,24,6702.2122222222215,12.966666666666667,0.11331366376375562
S007,Chennai,2025,13,2025-13,62693.41,41396.049999999996,11712.57,11,23,5699.400909090909,16.874545454545455,0.6602934822017178
S007,Chennai,2025,14,2025-14,80213.2,11562.279999999999,14838.38,12,39,6684.433333333333,15.046666666666667,0.14414435529314376
S007,Chennai,2025,15,2025-15,105272.42,22339.92,22746.65,14,36,7519.458571428571,10.598571428571429,0.21221056759215756
S007,Chennai,2025,16,2025-16,49915.619999999995,2541.04,8714.32,7,16,7130.802857142857,15.957142857142857,0.050906710164072895
S007,Chennai,2025,17,2025-17,59649.340000000004,34418.79,12700.32,9,19,6627.704444444445,15.335555555555556,0.5770187901492287
S007,Chennai,2025,18,2025-18,81399.68000000001,27339.32,18820.84,9,27,9044.40888888889,9.158888888888889,0.3358652024184861
S007,Chennai,2025,19,2025-19,61084.49,24260.629999999997,4806.16,7,21,8726.355714285713,16.675714285714285,0.3971651396287339
S007,Chennai,2025,20,2025-20,95488.48,57725.939999999995,15206.289999999999,11,29,8680.770909090908,14.09818181818182,0.604533028486787
S007,Chennai,2025,21,2025-21,75569.90999999999,20782.190000000002,14115.53,14,38,5397.850714285713,14.744285714285715,0.27500614993454414
S007,Chennai,2025,22,2025-22,91357.26,18197.420000000002,6590.77,12,31,7613.105,20.348333333333333,0.1991896429468222
S007,Chennai,2025,23,2025-23,54794.3,34699.18,11655.45,10,21,5479.43,12.668,0.6332625838819
S007,Chennai,2025,24,2025-24,67877.95,40422.45,13236.47,9,24,7541.9944444444445,13.542222222222222,0.5955166589444731
S007,Chennai,2025,25,2025-25,58822.93,13760.68,7642.609999999999,10,21,5882.293,16.165,0.2339339437868872
S007,Chennai,2025,26,2025-26,91163.24,33745.87,16685.84,14,28,6511.660000000001,14.343571428571428,0.370169708755415
S007,Chennai,2025,27,2025-27,92767.41,50297.39000000001,17407.98,14,29,6626.243571428572,13.434285714285712,0.5421881455998395
S007,Chennai,2025,28,2025-28,21420.14,4854.4,2106.62,6,11,3570.023333333333,16.408333333333335,0.22662783716633036
S007,Chennai,2025,29,2025-29,79254.15,26442.340000000004,6567.55,15,34,5283.61,19.204666666666665,0.3336398157068116
S007,Chennai,2025,30,2025-30,68162.26,34657.69,10350.189999999999,13,30,5243.250769230769,16.52230769230769,0.5084586397223332
S007,Chennai,2025,31,2025-31,66464.37,3558.62,13382.480000000001,11,30,6042.215454545454,16.256363636363634,0.05354176982344074
S007,Chennai,2025,32,2025-32,28784.190000000002,8782.2,3202.65,5,12,5756.838000000001,19.752,0.3051049899267619
S007,Chennai,2025,33,2025-33,82089.16,5878.47,13300.51,14,29,5863.511428571429,17.315,0.07161079489667088
S007,Chennai,2025,34,2025-34,80293.65000000001,8114.02,14018.06,11,25,7299.4227272727285,14.710909090909091,0.10105431749584182
S007,Chennai,2025,35,2025-35,23590.62,1385.86,7226.58,7,14,3370.0885714285714,14.895714285714286,0.05874623049330623
S007,Chennai,2025,36,2025-36,122424.55,48244.97,17634.09,17,43,7201.444117647059,15.74705882352941,0.3940792104198055
S007,Chennai,2025,37,2025-37,101742.55,53132.45,19970.23,12,32,8478.545833333334,16.62666666666667,0.5222244773695961
S007,Chennai,2025,38,2025-38,34021.51,13679.62,7566.4800000000005,6,13,5670.251666666667,11.958333333333334,0.40208738530417965
S007,Chennai,2025,39,2025-39,30044.93,12490.77,4592.94,5,12,6008.986,21.526,0.41573636550326465
S007,Chennai,2025,40,2025-40,101244.76,26050.19,20585.1,13,36,7788.058461538461,10.84,0.25729914318528685
S007,Chennai,2025,41,2025-41,65134.25,11203.279999999999,4661.4800000000005,9,19,7237.138888888889,14.761111111111111,0.17200290169918284
S007,Chennai,2025,42,2025-42,79698.99,15140.380000000001,15959.91,12,30,6641.5825,16.232499999999998,0.1899695341183119
S007,Chennai,2025,43,2025-43,23028.15,10240.44,2636.79,4,9,5757.0375,16.23,0.4446922570853499
S007,Chennai,2025,44,2025-44,75217.71,11957.9,15429.49,11,30,6837.973636363637,11.889999999999999,0.158977187686251
S007,Chennai,2025,45,2025-45,102639.39,38336.35,21642.489999999998,11,28,9330.853636363636,13.711818181818181,0.373505240044782
S007,Chennai,2025,46,2025-46,15250.99,0.0,5362.79,3,6,5083.663333333333,7.2,0.0
S008,Ahmedabad,2023,46,2023-46,110373.42,11159.650000000001,26422.12,12,26,9197.785,10.334166666666667,0.10110812911296943
S008,Ahmedabad,2023,47,2023-47,67549.77,25048.81,6966.18,9,25,7505.530000000001,15.74111111111111,0.370820063488003
S008,Ahmedabad,2023,48,2023-48,46642.58,16457.81,8628.76,10,29,4664.258,14.471,0.3528494778805118
S008,Ahmedabad,2023,49,2023-49,79183.61,15018.52,15589.130000000001,11,29,7198.51,14.383636363636363,0.189667028315582
S008,Ahmedabad,2023,50,2023-50,29246.66,7234.74,4899.41,6,15,4874.443333333334,12.906666666666666,0.2473697851310201
S008,Ahmedabad,2023,51,2023-51,73553.09,43286.73,16774.77,8,19,9194.13625,12.5425,0.588510013651364
S008,Ahmedabad,2023,52,2023-52,58575.04,9832.41,8355.93,12,27,4881.253333333333,13.874166666666667,0.16786006462821024
S008,Ahmedabad,2024,1,2024-01,83760.8,10796.039999999999,17813.23,12,29,6980.066666666667,12.605833333333335,0.12889131908959797
S008,Ahmedabad,2024,2,2024-02,67093.70999999999,25146.93,14133.99,6,19,11182.284999999998,10.598333333333334,0.37480309257007854
S008,Ahmedabad,2024,3,2024-03,53931.17,17770.989999999998,9939.039999999999,9,24,5992.352222222222,16.06222222222222,0.32951241369323153
S008,Ahmedabad,2024,4,2024-04,40815.18,23935.510000000002,8649.34,7,15,5830.74,19.412857142857142,0.5864364680003862
S008,Ahmedabad,2024,5,2024-05,105690.68,16347.27,21030.8,12,32,8807.556666666665,16.031666666666666,0.15467087542629115
S008,Ahmedabad,2024,6,2024-06,108888.84,25115.88,14132.14,10,34,10888.884,18.367,0.2306561443762281
S008,Ahmedabad,2024,7,2024-07,38693.08,7928.42,5832.8,10,17,3869.308,16.79,0.20490537326054167
S008,Ahmedabad,2024,8,2024-08,27938.29,5242.89,4099.77,7,18,3991.184285714286,15.615714285714287,0.18765965991476216
S008,Ahmedabad,2024,9,2024-09,35365.22,2211.42,7333.57,5,14,7073.044,14.268,0.06253092727826944
S008,Ahmedabad,2024,10,2024-10,143998.43,38039.270000000004,38040.38,16,50,8999.901875,14.368125,0.2641644773488156
S008,Ahmedabad,2024,11,2024-11,106877.38,15892.15,18533.010000000002,11,31,9716.125454545456,14.104545454545455,0.14869516823859266
S008,Ahmedabad,2024,12,2024-12,100860.92000000001,15536.789999999999,17259.54,12,33,8405.076666666668,20.045833333333334,0.15404172398982677
S008,Ahmedabad,2024,13,2024-13,76211.42,50417.53,12823.93,10,21,7621.142,14.5,0.6615482299109503
S008,Ahmedabad,2024,14,2024-14,75722.02,48799.53,11866.51,12,33,6310.168333333334,15.103333333333333,0.6444562625244281
S008,Ahmedabad,2024,15,2024-15,98832.14,24001.61,19586.35,11,28,8984.74,14.906363636363636,0.24285227457383804
S008,Ahmedabad,2024,16,2024-16,54004.19,9963.880000000001,7008.32,8,22,6750.52375,14.938749999999999,0.18450198030930565
S008,Ahmedabad,2024,17,2024-17,56817.74,0.0,7907.429999999999,9,20,6313.082222222222,19.683333333333334,0.0
S008,Ahmedabad,2024,18,2024-18,62486.7,14915.06,8940.64,10,23,6248.67,14.282999999999998,0.23869175360516717
S008,Ahmedabad,2024,19,2024-19,105633.77,10399.9,16387.21,15,36,7042.251333333334,16.258666666666667,0.09845241725255095
S008,Ahmedabad,2024,20,2024-20,40133.84,12263.720000000001,6850.31,8,20,5016.73,19.155,0.3055705609032179
S008,Ahmedabad,2024,21,2024-21,52093.75,15277.619999999999,10274.3,8,16,6511.71875,15.53125,0.29327164967006597
S008,Ahmedabad,2024,22,2024-22,69687.22,28881.53,10392.67,10,29,6968.722,16.833,0.4144451450352016
S008,Ahmedabad,2024,23,2024-23,49099.43,4029.32,5853.5199999999995,10,23,4909.943,19.116,0.0820644964717513
S008,Ahmedabad,2024,24,2024-24,145142.76,28368.260000000002,24486.51,11,36,13194.796363636364,14.365454545454547,0.19545074104970858
S008,Ahmedabad,2024,25,2024-25,54864.600000000006,15512.42,8827.0,9,24,6096.0666666666675,12.321111111111112,0.2827400546071601
S008,Ahmedabad,2024,26,2024-26,104516.97,38783.92,25204.88,11,28,9501.542727272727,14.012727272727272,0.37107773024801616
S008,Ahmedabad,2024,27,2024-27,53995.47,22015.659999999996,6825.3099999999995,8,17,6749.43375,14.6875,0.4077316115592659
S008,Ahmedabad,2024,28,2024-28,83667.36,15411.830000000002,13003.6,11,30,7606.123636363636,14.836363636363636,0.1842036129740439
S008,Ahmedabad,2024,29,2024-29,60544.14,25499.51,12455.91,7,21,8649.162857142857,8.65,0.4211722224479528
S008,Ahmedabad,2024,30,2024-30,89923.8,15848.14,23239.34,11,25,8174.890909090909,13.06,0.1762396606904957
S008,Ahmedabad,2024,31,2024-31,95104.67,27778.74,21071.96,11,36,8645.879090909091,12.794545454545455,0.29208597222407695
S008,Ahmedabad,2024,32,2024-32,64133.6,4012.44,13919.23,9,22,7125.955555555555,13.925555555555555,0.06256377312360448
S008,Ahmedabad,2024,33,2024-33,101444.66,4785.44,21993.62,13,42,7803.4353846153845,18.01923076923077,0.04717291181221367
S008,Ahmedabad,2024,34,2024-34,24762.37,1709.99,7146.91,5,11,4952.474,11.074000000000002,0.06905599100570746
S008,Ahmedabad,2024,35,2024-35,44589.21,21220.47,8458.88,10,20,4458.921,16.637999999999998,0.4759104276572741
S008,Ahmedabad,2024,36,2024-36,82059.95999999999,25028.7,21170.23,8,21,10257.494999999999,7.41875,0.30500502315623845
S008,Ahmedabad,2024,37,2024-37,102780.45999999999,20098.010000000002,26067.96,11,33,9343.67818181818,14.477272727272727,0.19554310225893135
S008,Ahmedabad,2024,38,2024-38,72600.78,8694.75,8082.849999999999,12,27,6050.065,17.464166666666667,0.11976111000460325
S008,Ahmedabad,2024,39,2024-39,107514.18,36028.630000000005,22885.2,10,31,10751.418,14.419999999999998,0.3351058437128945
S008,Ahmedabad,2024,40,2024-40,108431.95999999999,0.0,16508.06,12,32,9035.996666666666,13.940833333333332,0.0
S008,Ahmedabad,2024,41,2024-41,21624.15,1018.64,2647.0899999999997,7,13,3089.164285714286,14.23,0.047106591472959626
S008,Ahmedabad,2024,42,2024-42,82664.92,27773.54,10018.789999999999,11,27,7514.992727272727,18.363636363636363,0.3359773408115559
S008,Ahmedabad,2024,43,2024-43,62909.39,13368.44,14200.04,7,22,8987.055714285714,8.344285714285714,0.21250309373529136
S008,Ahmedabad,2024,44,2024-44,60636.54,24174.22,13162.83,8,15,7579.5675,13.6725,0.39867413279187763
S008,Ahmedabad,2024,45,2024-45,106042.33,56259.89,31828.350000000002,13,33,8157.1023076923075,11.466153846153846,0.5305418128779328
S008,Ahmedabad,2024,46,2024-46,93681.03,37157.69,22701.09,11,33,8516.457272727273,16.729090909090907,0.39664049381182087
S008,Ahmedabad,2024,47,2024-47,85055.11,0.0,17096.39,9,24,9450.567777777778,14.177777777777779,0.0
S008,Ahmedabad,2024,48,2024-48,81510.27,36227.11,12877.16,13,27,6270.0207692307695,15.400769230769232,0.44444841122474504
S008,Ahmedabad,2024,49,2024-49,42260.240000000005,23795.88,5567.26,6,13,7043.373333333334,15.976666666666667,0.5630796228322413
S008,Ahmedabad,2024,50,2024-50,50852.18,12008.36,6607.9400000000005,7,20,7264.597142857143,17.36857142857143,0.23614248199388896
S008,Ahmedabad,2024,51,2024-51,92667.32,35478.09,17513.66,10,33,9266.732,13.263,0.3828543870697889
S008,Ahmedabad,2024,52,2024-52,26404.99,10145.11,3351.78,6,14,4400.831666666667,19.055,0.384211847836337
S008,Ahmedabad,2025,1,2025-01,30896.43,2402.61,5594.02,5,9,6179.286,15.586000000000002,0.07776335324178231
S008,Ahmedabad,2025,2,2025-02,127998.5,19494.83,20004.99,15,41,8533.233333333334,12.858,0.15230514420090863
S008,Ahmedabad,2025,3,2025-03,88380.02,50951.560000000005,11925.07,12,28,7365.001666666667,17.396666666666665,0.5765054137801734
S008,Ahmedabad,2025,4,2025-04,72864.26,41260.13,18253.9,10,26,7286.4259999999995,11.178999999999998,0.5662601939551709
S008,Ahmedabad,2025,5,2025-05,45543.479999999996,0.0,6155.57,8,20,5692.9349999999995,13.3575,0.0
S008,Ahmedabad,2025,6,2025-06,52540.72,44069.48,7948.83,9,19,5837.857777777778,12.254444444444445,0.8387681021501038
S008,Ahmedabad,2025,7,2025-07,11110.61,1250.84,3077.9599999999996,3,6,3703.536666666667,14.106666666666667,0.11258067738855021
S008,Ahmedabad,2025,8,2025-08,86709.48,51255.729999999996,12385.91,10,24,8670.948,16.524,0.591120255824392
S008,Ahmedabad,2025,9,2025-09,8038.96,3483.08,2294.7999999999997,3,3,2679.653333333333,6.646666666666667,0.43327495098868507
S008,Ahmedabad,2025,10,2025-10,61592.96,16230.380000000001,17829.42,9,20,6843.662222222222,12.062222222222223,0.2635103102692256
S008,Ahmedabad,2025,11,2025-11,64109.39,28711.76,15860.9,11,29,5828.126363636364,15.65181818181818,0.4478557665265572
S008,Ahmedabad,2025,12,2025-12,39157.55,18232.34,2031.29,7,12,5593.935714285714,11.78,0.46561493249705355
S008,Ahmedabad,2025,13,2025-13,61667.0,18761.27,16007.95,8,23,7708.375,11.545,0.3042351662963984
S008,Ahmedabad,2025,14,2025-14,72964.16,22103.760000000002,14504.32,10,26,7296.416,14.032,0.30293996394942396
S008,Ahmedabad,2025,15,2025-15,93992.7,34578.64,13820.49,11,30,8544.790909090909,14.371818181818183,0.36788644224498285
S008,Ahmedabad,2025,16,2025-16,69528.09,0.0,12045.119999999999,6,19,11588.015,14.29,0.0
S008,Ahmedabad,2025,17,2025-17,65604.94,28267.86,9198.7,11,24,5964.085454545455,19.424545454545456,0.43088005263018303
S008,Ahmedabad,2025,18,2025-18,50962.38,17779.97,8593.05,8,17,6370.2975,15.9475,0.3488842161610192
S008,Ahmedabad,2025,19,2025-19,28719.690000000002,6381.02,4574.19,7,11,4102.812857142858,15.927142857142856,0.22218276032923753
S008,Ahmedabad,2025,20,2025-20,64231.520000000004,17615.5,12032.35,7,17,9175.93142857143,10.374285714285715,0.2742500878073569
S008,Ahmedabad,2025,21,2025-21,39681.92,26053.35,7981.84,9,19,4409.102222222222,13.085555555555555,0.6565546727577698
S008,Ahmedabad,2025,22,2025-22,41018.26,3769.12,5625.87,9,26,4557.584444444445,16.256666666666668,0.0918888319494781
S008,Ahmedabad,2025,23,2025-23,80479.34,56047.299999999996,19458.77,9,27,8942.148888888889,14.204444444444444,0.6964184845452261
S008,Ahmedabad,2025,24,2025-24,99501.37,42778.74,14678.75,13,29,7653.951538461538,13.921538461538463,0.4299311657718884
S008,Ahmedabad,2025,25,2025-25,126972.7,68533.13,23763.4,15,50,8464.846666666666,17.896666666666665,0.5397469692303937
S008,Ahmedabad,2025,26,2025-26,37823.72,6848.18,5625.26,11,21,3438.52,20.427272727272726,0.1810551685556048
S008,Ahmedabad,2025,27,2025-27,97011.86,58178.89,19486.5,10,26,9701.186,12.432,0.5997090458836682
S008,Ahmedabad,2025,28,2025-28,43637.39,12966.460000000001,11216.869999999999,6,13,7272.8983333333335,12.17,0.29714105266149055
S008,Ahmedabad,2025,29,2025-29,54346.520000000004,0.0,13489.51,5,18,10869.304,8.453999999999999,0.0
S008,Ahmedabad,2025,30,2025-30,52707.91,2573.73,8024.57,8,20,6588.48875,14.64625,0.04883005226350276
S008,Ahmedabad,2025,31,2025-31,47744.58,16805.58,11289.369999999999,5,17,9548.916000000001,15.154,0.35198927291851767
S008,Ahmedabad,2025,32,2025-32,44498.94,489.26,9747.220000000001,7,16,6356.9914285714285,10.95857142857143,0.010994868641814839
S008,Ahmedabad,2025,33,2025-33,114475.59,18074.88,26511.29,17,46,6733.858235294118,13.835882352941177,0.1578928748041395
S008,Ahmedabad,2025,34,2025-34,74456.56,20780.61,18805.93,13,34,5727.427692307692,8.556923076923077,0.2790971003763806
S008,Ahmedabad,2025,35,2025-35,45125.27,9388.16,2328.33,9,21,5013.918888888888,16.454444444444444,0.2080466222141164
S008,Ahmedabad,2025,36,2025-36,94643.22,26116.649999999998,17931.21,12,31,7886.935,15.579166666666666,0.2759484514580125
S008,Ahmedabad,2025,37,2025-37,56629.1,17063.28,9793.83,11,20,5148.099999999999,16.268181818181816,0.3013164609714793
S008,Ahmedabad,2025,38,2025-38,106587.23000000001,56056.600000000006,13697.08,7,31,15226.747142857144,15.642857142857142,0.5259222891898025
S008,Ahmedabad,2025,39,2025-39,56669.49,25497.949999999997,8247.49,8,17,7083.68625,15.865,0.44994140586054326
S008,Ahmedabad,2025,40,2025-40,52541.66,29784.93,9504.07,7,21,7505.9514285714295,18.892857142857142,0.5668821655044778
S008,Ahmedabad,2025,41,2025-41,56508.34,8700.85,9326.32,8,19,7063.5425,15.0975,0.1539746168441685
S008,Ahmedabad,2025,42,2025-42,85161.53,37659.2,12168.84,10,28,8516.153,13.172999999999998,0.44220905847980885
S008,Ahmedabad,2025,43,2025-43,129476.15,40164.37,23839.18,12,39,10789.679166666667,11.803333333333333,0.31020670602269224
S008,Ahmedabad,2025,44,2025-44,129783.5,33391.02,28161.53,15,34,8652.233333333334,10.902666666666667,0.25728247427446477
S008,Ahmedabad,2025,45,2025-45,58520.68,10869.58,15090.630000000001,8,18,7315.085,9.85375,0.18573912674972334
S008,Ahmedabad,2025,46,2025-46,3893.9399999999996,0.0,1230.88,2,2,1946.9699999999998,13.485,0.0
S009,Mumbai,2023,46,2023-46,63341.149999999994,8454.66,15719.619999999999,9,19,7037.905555555555,12.971111111111112,0.13347815756423748
S009,Mumbai,2023,47,2023-47,83940.52,29259.96,13411.48,8,23,10492.565,12.4375,0.3485796847577308
S009,Mumbai,2023,48,2023-48,88338.39,36448.14,14903.86,11,28,8030.762727272727,11.606363636363637,0.41259683360767613
S009,Mumbai,2023,49,2023-49,61191.29,9416.18,10817.99,10,25,6119.129,15.578999999999999,0.15388105071816593
S009,Mumbai,2023,50,2023-50,51736.91,29250.79,9660.12,8,14,6467.11375,14.52625,0.5653756670044655
S009,Mumbai,2023,51,2023-51,61818.590000000004,46964.43,8617.699999999999,11,23,5619.8718181818185,15.504545454545456,0.7597137042433352
S009,Mumbai,2023,52,2023-52,78394.39,31761.380000000005,20163.03,9,20,8710.487777777778,10.78,0.4051486337223876
S009,Mumbai,2024,1,2024-01,151647.33,45296.1,33252.64,18,56,8424.851666666666,13.166666666666666,0.2986936861994207
S009,Mumbai,2024,2,2024-02,42152.380000000005,10456.99,5563.12,7,25,6021.768571428572,17.374285714285715,0.2480759093555334
S009,Mumbai,2024,3,2024-03,32744.420000000002,11177.46,5355.31,4,10,8186.1050000000005,13.7575,0.34135464912800406
S009,Mumbai,2024,4,2024-04,88649.15,0.0,16844.38,10,30,8864.914999999999,13.225,0.0
S009,Mumbai,2024,5,2024-05,67185.45,36555.94,17509.43,6,19,11197.574999999999,8.568333333333333,0.5441050108319585
S009,Mumbai,2024,6,2024-06,67027.81,26290.91,18481.649999999998,8,20,8378.47625,7.694999999999999,0.39223883340362753
S009,Mumbai,2024,7,2024-07,76775.33,8188.9800000000005,12739.95,12,33,6397.944166666667,14.715000000000002,0.10666160601328578
S009,Mumbai,2024,8,2024-08,103598.28,44102.51,23069.57,12,32,8633.19,12.490833333333333,0.4257069711968191
S009,Mumbai,2024,9,2024-09,71572.77,17995.36,15060.359999999999,11,24,6506.615454545455,13.652727272727274,0.2514274632657085
S009,Mumbai,2024,10,2024-10,62519.67,29096.94,11963.11,9,23,6946.63,15.996666666666666,0.46540456787439854
S009,Mumbai,2024,11,2024-11,61981.48,38004.32000000001,14574.050000000001,11,26,5634.68,13.44,0.6131560588743606
S009,Mumbai,2024,12,2024-12,29459.87,15666.84,5049.25,5,14,5891.974,18.669999999999998,0.5318027540515284
S009,Mumbai,2024,13,2024-13,41626.97,15771.550000000001,3240.9700000000003,7,18,5946.71,18.67571428571429,0.3788781648051732
S009,Mumbai,2024,14,2024-14,40337.0,12958.51,5362.07,6,16,6722.833333333333,14.261666666666665,0.3212561667947542
S009,Mumbai,2024,15,2024-15,61242.619999999995,24849.75,15260.27,11,25,5567.510909090909,11.140909090909092,0.4057590939120502
S009,Mumbai,2024,16,2024-16,42547.58,7623.31,6453.570000000001,8,20,5318.4475,13.8125,0.1791714123341445
S009,Mumbai,2024,17,2024-17,44025.82,18134.71,9341.28,7,21,6289.402857142857,13.467142857142857,0.4119107832630942
S009,Mumbai,2024,18,2024-18,72701.51000000001,8565.96,9556.7,12,30,6058.459166666667,13.604166666666666,0.11782368756852503
S009,Mumbai,2024,19,2024-19,60616.82,31579.770000000004,8139.290000000001,8,27,7577.1025,15.68125,0.5209737165361035
S009,Mumbai,2024,20,2024-20,59864.85,21399.98,8863.56,10,21,5986.485,17.784,0.35747153797261666
S009,Mumbai,2024,21,2024-21,84625.14,22017.96,18465.32,10,28,8462.514,12.677000000000001,0.26018225789641236
S009,Mumbai,2024,22,2024-22,46909.9,12766.25,8320.0,8,23,5863.7375,12.93,0.27214404635268885
S009,Mumbai,2024,23,2024-23,50964.65,1540.29,9634.62,8,20,6370.58125,18.62625,0.030222713194341565
S009,Mumbai,2024,24,2024-24,41101.72,15448.15,4623.219999999999,8,18,5137.715,13.865,0.3758516675214565
S009,Mumbai,2024,25,2024-25,83976.55,30803.510000000002,15924.8,11,31,7634.231818181818,13.704545454545455,0.36681085374428934
